Time (s),Value (V)
2.541000,-0.000139
2.542000,-0.000151
2.543000,-0.000162
2.544000,-0.000161
2.545000,-0.000147
2.546000,-0.000153
2.547000,-0.000145
2.548000,-0.000144
2.549000,-0.000150
2.550000,-0.000142
2.551000,-0.000148
2.552000,-0.000153
2.553000,-0.000152
2.554000,-0.000151
2.555000,-0.000156
2.556000,-0.000148
2.557000,-0.000147
2.558000,-0.000153
2.559000,-0.000151
2.560000,-0.000157
2.561000,-0.000155
2.562000,-0.000161
2.563000,-0.000159
2.564000,-0.000171
2.565000,-0.000163
2.566000,-0.000168
2.567000,-0.000166
2.568000,-0.000165
2.569000,-0.000157
2.570000,-0.000156
2.571000,-0.000155
2.572000,-0.000154
2.573000,-0.000159
2.574000,-0.000158
2.575000,-0.000156
2.576000,-0.000162
2.577000,-0.000160
2.578000,-0.000159
2.579000,-0.000158
2.580000,-0.000163
2.581000,-0.000162
2.582000,-0.000160
2.583000,-0.000153
2.584000,-0.000164
2.585000,-0.000163
2.586000,-0.000161
2.587000,-0.000160
2.588000,-0.000159
2.589000,-0.000158
2.590000,-0.000163
2.591000,-0.000161
2.592000,-0.000160
2.593000,-0.000159
2.594000,-0.000151
2.595000,-0.000157
2.596000,-0.000162
2.597000,-0.000160
2.598000,-0.000159
2.599000,-0.000164
2.600000,-0.000150
2.601000,-0.000155
2.602000,-0.000160
2.603000,-0.000172
2.604000,-0.000170
2.605000,-0.000175
2.606000,-0.000180
2.607000,-0.000178
2.608000,-0.000176
2.609000,-0.000169
2.610000,-0.000167
2.611000,-0.000166
2.612000,-0.000164
2.613000,-0.000169
2.614000,-0.000155
2.615000,-0.000154
2.616000,-0.000159
2.617000,-0.000158
2.618000,-0.000157
2.619000,-0.000156
2.620000,-0.000154
2.621000,-0.000160
2.622000,-0.000158
2.623000,-0.000151
2.624000,-0.000150
2.625000,-0.000161
2.626000,-0.000166
2.627000,-0.000165
2.628000,-0.000163
2.629000,-0.000162
2.630000,-0.000155
2.631000,-0.000160
2.632000,-0.000158
2.633000,-0.000157
2.634000,-0.000156
2.635000,-0.000167
2.636000,-0.000166
2.637000,-0.000165
2.638000,-0.000163
2.639000,-0.000168
2.640000,-0.000167
2.641000,-0.000172
2.642000,-0.000170
2.643000,-0.000169
2.644000,-0.000167
2.645000,-0.000166
2.646000,-0.000164
2.647000,-0.000157
2.648000,-0.000149
2.649000,-0.000148
2.650000,-0.000141
2.651000,-0.000140
2.652000,-0.000139
2.653000,-0.000138
2.654000,-0.000138
2.655000,-0.000143
2.656000,-0.000136
2.657000,-0.000135
2.658000,-0.000134
2.659000,-0.000140
2.660000,-0.000139
2.661000,-0.000144
2.662000,-0.000150
2.663000,-0.000149
2.664000,-0.000148
2.665000,-0.000153
2.666000,-0.000158
2.667000,-0.000157
2.668000,-0.000156
2.669000,-0.000154
2.670000,-0.000153
2.671000,-0.000152
2.672000,-0.000151
2.673000,-0.000150
2.674000,-0.000155
2.675000,-0.000160
2.676000,-0.000153
2.677000,-0.000152
2.678000,-0.000151
2.679000,-0.000156
2.680000,-0.000155
2.681000,-0.000153
2.682000,-0.000159
2.683000,-0.000157
2.684000,-0.000156
2.685000,-0.000155
2.686000,-0.000154
2.687000,-0.000165
2.688000,-0.000170
2.689000,-0.000169
2.690000,-0.000167
2.691000,-0.000159
2.692000,-0.000158
2.693000,-0.000157
2.694000,-0.000156
2.695000,-0.000155
2.696000,-0.000153
2.697000,-0.000152
2.698000,-0.000145
2.699000,-0.000138
2.700000,-0.000137
2.701000,-0.000136
2.702000,-0.000135
2.703000,-0.000141
2.704000,-0.000146
2.705000,-0.000145
2.706000,-0.000144
2.707000,-0.000150
2.708000,-0.000155
2.709000,-0.000160
2.710000,-0.000152
2.711000,-0.000151
2.712000,-0.000150
2.713000,-0.000149
2.714000,-0.000161
2.715000,-0.000147
2.716000,-0.000146
2.717000,-0.000145
2.718000,-0.000144
2.719000,-0.000143
2.720000,-0.000148
2.721000,-0.000147
2.722000,-0.000140
2.723000,-0.000139
2.724000,-0.000126
2.725000,-0.000125
2.726000,-0.000125
2.727000,-0.000124
2.728000,-0.000123
2.729000,-0.000123
2.730000,-0.000129
2.731000,-0.000128
2.732000,-0.000134
2.733000,-0.000133
2.734000,-0.000132
2.735000,-0.000138
2.736000,-0.000137
2.737000,-0.000136
2.738000,-0.000129
2.739000,-0.000128
2.740000,-0.000128
2.741000,-0.000127
2.742000,-0.000127
2.743000,-0.000120
2.744000,-0.000126
2.745000,-0.000125
2.746000,-0.000124
2.747000,-0.000124
2.748000,-0.000123
2.749000,-0.000116
2.750000,-0.000116
2.751000,-0.000116
2.752000,-0.000115
2.753000,-0.000115
2.754000,-0.000115
2.755000,-0.000120
2.756000,-0.000120
2.757000,-0.000126
2.758000,-0.000138
2.759000,-0.000137
2.760000,-0.000136
2.761000,-0.000142
2.762000,-0.000141
2.763000,-0.000134
2.764000,-0.000133
2.765000,-0.000126
2.766000,-0.000113
2.767000,-0.000112
2.768000,-0.000125
2.769000,-0.000124
2.770000,-0.000130
2.771000,-0.000129
2.772000,-0.000135
2.773000,-0.000134
2.774000,-0.000133
2.775000,-0.000126
2.776000,-0.000132
2.777000,-0.000137
2.778000,-0.000137
2.779000,-0.000136
2.780000,-0.000135
2.781000,-0.000134
2.782000,-0.000134
2.783000,-0.000133
2.784000,-0.000132
2.785000,-0.000131
2.786000,-0.000137
2.787000,-0.000136
2.788000,-0.000142
2.789000,-0.000153
2.790000,-0.000152
2.791000,-0.000145
2.792000,-0.000144
2.793000,-0.000149
2.794000,-0.000148
2.795000,-0.000147
2.796000,-0.000146
2.797000,-0.000145
2.798000,-0.000144
2.799000,-0.000143
2.800000,-0.000142
2.801000,-0.000148
2.802000,-0.000140
2.803000,-0.000133
2.804000,-0.000139
2.805000,-0.000138
2.806000,-0.000137
2.807000,-0.000136
2.808000,-0.000135
2.809000,-0.000135
2.810000,-0.000134
2.811000,-0.000133
2.812000,-0.000126
2.813000,-0.000126
2.814000,-0.000125
2.815000,-0.000137
2.816000,-0.000136
2.817000,-0.000142
2.818000,-0.000141
2.819000,-0.000140
2.820000,-0.000145
2.821000,-0.000157
2.822000,-0.000156
2.823000,-0.000148
2.824000,-0.000147
2.825000,-0.000146
2.826000,-0.000145
2.827000,-0.000157
2.828000,-0.000162
2.829000,-0.000154
2.830000,-0.000159
2.831000,-0.000158
2.832000,-0.000157
2.833000,-0.000149
2.834000,-0.000148
2.835000,-0.000147
2.836000,-0.000153
2.837000,-0.000152
2.838000,-0.000157
2.839000,-0.000155
2.840000,-0.000161
2.841000,-0.000159
2.842000,-0.000158
2.843000,-0.000157
2.844000,-0.000156
2.845000,-0.000154
2.846000,-0.000153
2.847000,-0.000152
2.848000,-0.000151
2.849000,-0.000156
2.850000,-0.000155
2.851000,-0.000160
2.852000,-0.000159
2.853000,-0.000158
2.854000,-0.000163
2.855000,-0.000161
2.856000,-0.000160
2.857000,-0.000159
2.858000,-0.000164
2.859000,-0.000163
2.860000,-0.000161
2.861000,-0.000166
2.862000,-0.000165
2.863000,-0.000170
2.864000,-0.000168
2.865000,-0.000167
2.866000,-0.000172
2.867000,-0.000170
2.868000,-0.000169
2.869000,-0.000167
2.870000,-0.000166
2.871000,-0.000165
2.872000,-0.000163
2.873000,-0.000162
2.874000,-0.000161
2.875000,-0.000159
2.876000,-0.000158
2.877000,-0.000157
2.878000,-0.000162
2.879000,-0.000167
2.880000,-0.000178
2.881000,-0.000176
2.882000,-0.000169
2.883000,-0.000167
2.884000,-0.000166
2.885000,-0.000171
2.886000,-0.000175
2.887000,-0.000174
2.888000,-0.000179
2.889000,-0.000183
2.890000,-0.000175
2.891000,-0.000174
2.892000,-0.000166
2.893000,-0.000171
2.894000,-0.000169
2.895000,-0.000168
2.896000,-0.000160
2.897000,-0.000159
2.898000,-0.000164
2.899000,-0.000163
2.900000,-0.000161
2.901000,-0.000160
2.902000,-0.000171
2.903000,-0.000176
2.904000,-0.000174
2.905000,-0.000173
2.906000,-0.000171
2.907000,-0.000170
2.908000,-0.000175
2.909000,-0.000179
2.910000,-0.000178
2.911000,-0.000164
2.912000,-0.000169
2.913000,-0.000161
2.914000,-0.000160
2.915000,-0.000152
2.916000,-0.000151
2.917000,-0.000150
2.918000,-0.000149
2.919000,-0.000160
2.920000,-0.000165
2.921000,-0.000164
2.922000,-0.000163
2.923000,-0.000161
2.924000,-0.000160
2.925000,-0.000159
2.926000,-0.000151
2.927000,-0.000150
2.928000,-0.000155
2.929000,-0.000160
2.930000,-0.000159
2.931000,-0.000158
2.932000,-0.000157
2.933000,-0.000156
2.934000,-0.000154
2.935000,-0.000153
2.936000,-0.000158
2.937000,-0.000157
2.938000,-0.000156
2.939000,-0.000155
2.940000,-0.000154
2.941000,-0.000159
2.942000,-0.000158
2.943000,-0.000156
2.944000,-0.000155
2.945000,-0.000160
2.946000,-0.000159
2.947000,-0.000151
2.948000,-0.000157
2.949000,-0.000155
2.950000,-0.000154
2.951000,-0.000159
2.952000,-0.000158
2.953000,-0.000157
2.954000,-0.000156
2.955000,-0.000161
2.956000,-0.000160
2.957000,-0.000158
2.958000,-0.000163
2.959000,-0.000162
2.960000,-0.000161
2.961000,-0.000159
2.962000,-0.000152
2.963000,-0.000151
2.964000,-0.000156
2.965000,-0.000161
2.966000,-0.000160
2.967000,-0.000159
2.968000,-0.000157
2.969000,-0.000150
2.970000,-0.000149
2.971000,-0.000154
2.972000,-0.000159
2.973000,-0.000152
2.974000,-0.000151
2.975000,-0.000149
2.976000,-0.000148
2.977000,-0.000154
2.978000,-0.000153
2.979000,-0.000158
2.980000,-0.000169
2.981000,-0.000168
2.982000,-0.000166
2.983000,-0.000165
2.984000,-0.000163
2.985000,-0.000168
2.986000,-0.000167
2.987000,-0.000166
2.988000,-0.000164
2.989000,-0.000163
2.990000,-0.000161
2.991000,-0.000160
2.992000,-0.000153
2.993000,-0.000152
2.994000,-0.000150
2.995000,-0.000156
2.996000,-0.000161
2.997000,-0.000166
2.998000,-0.000171
2.999000,-0.000175
3.000000,-0.000186
3.001000,-0.000178
3.002000,-0.000170
3.003000,-0.000169
3.004000,-0.000168
3.005000,-0.000166
3.006000,-0.000171
3.007000,-0.000163
3.008000,-0.000168
3.009000,-0.000167
3.010000,-0.000153
3.011000,-0.000152
3.012000,-0.000151
3.013000,-0.000150
3.014000,-0.000149
3.015000,-0.000147
3.016000,-0.000146
3.017000,-0.000152
3.018000,-0.000151
3.019000,-0.000156
3.020000,-0.000142
3.021000,-0.000148
3.022000,-0.000146
3.023000,-0.000145
3.024000,-0.000145
3.025000,-0.000150
3.026000,-0.000149
3.027000,-0.000141
3.028000,-0.000134
3.029000,-0.000134
3.030000,-0.000133
3.031000,-0.000126
3.032000,-0.000125
3.033000,-0.000125
3.034000,-0.000124
3.035000,-0.000124
3.036000,-0.000123
3.037000,-0.000110
3.038000,-0.000116
3.039000,-0.000116
3.040000,-0.000109
3.041000,-0.000115
3.042000,-0.000115
3.043000,-0.000114
3.044000,-0.000114
3.045000,-0.000114
3.046000,-0.000113
3.047000,-0.000113
3.048000,-0.000113
3.049000,-0.000106
3.050000,-0.000106
3.051000,-0.000106
3.052000,-0.000099
3.053000,-0.000105
3.054000,-0.000118
3.055000,-0.000117
3.056000,-0.000117
3.057000,-0.000116
3.058000,-0.000116
3.059000,-0.000122
3.060000,-0.000134
3.061000,-0.000127
3.062000,-0.000126
3.063000,-0.000132
3.064000,-0.000138
3.065000,-0.000137
3.066000,-0.000136
3.067000,-0.000129
3.068000,-0.000128
3.069000,-0.000128
3.070000,-0.000127
3.071000,-0.000126
3.072000,-0.000126
3.073000,-0.000125
3.074000,-0.000125
3.075000,-0.000124
3.076000,-0.000124
3.077000,-0.000123
3.078000,-0.000122
3.079000,-0.000122
3.080000,-0.000121
3.081000,-0.000121
3.082000,-0.000120
3.083000,-0.000126
3.084000,-0.000132
3.085000,-0.000125
3.086000,-0.000124
3.087000,-0.000130
3.088000,-0.000136
3.089000,-0.000141
3.090000,-0.000147
3.091000,-0.000152
3.092000,-0.000151
3.093000,-0.000156
3.094000,-0.000155
3.095000,-0.000154
3.096000,-0.000152
3.097000,-0.000151
3.098000,-0.000157
3.099000,-0.000162
3.100000,-0.000160
3.101000,-0.000153
3.102000,-0.000158
3.103000,-0.000163
3.104000,-0.000168
3.105000,-0.000167
3.106000,-0.000171
3.107000,-0.000170
3.108000,-0.000175
3.109000,-0.000173
3.110000,-0.000172
3.111000,-0.000170
3.112000,-0.000162
3.113000,-0.000155
3.114000,-0.000154
3.115000,-0.000159
3.116000,-0.000151
3.117000,-0.000156
3.118000,-0.000149
3.119000,-0.000154
3.120000,-0.000153
3.121000,-0.000152
3.122000,-0.000138
3.123000,-0.000131
3.124000,-0.000124
3.125000,-0.000124
3.126000,-0.000123
3.127000,-0.000123
3.128000,-0.000128
3.129000,-0.000134
3.130000,-0.000146
3.131000,-0.000139
3.132000,-0.000138
3.133000,-0.000137
3.134000,-0.000136
3.135000,-0.000135
3.136000,-0.000135
3.137000,-0.000134
3.138000,-0.000127
3.139000,-0.000126
3.140000,-0.000126
3.141000,-0.000125
3.142000,-0.000124
3.143000,-0.000124
3.144000,-0.000123
3.145000,-0.000129
3.146000,-0.000141
3.147000,-0.000140
3.148000,-0.000146
3.149000,-0.000138
3.150000,-0.000137
3.151000,-0.000149
3.152000,-0.000148
3.153000,-0.000147
3.154000,-0.000146
3.155000,-0.000151
3.156000,-0.000150
3.157000,-0.000149
3.158000,-0.000148
3.159000,-0.000147
3.160000,-0.000146
3.161000,-0.000145
3.162000,-0.000150
3.163000,-0.000149
3.164000,-0.000148
3.165000,-0.000141
3.166000,-0.000140
3.167000,-0.000146
3.168000,-0.000145
3.169000,-0.000144
3.170000,-0.000143
3.171000,-0.000154
3.172000,-0.000153
3.173000,-0.000152
3.174000,-0.000145
3.175000,-0.000150
3.176000,-0.000155
3.177000,-0.000154
3.178000,-0.000153
3.179000,-0.000152
3.180000,-0.000151
3.181000,-0.000150
3.182000,-0.000149
3.183000,-0.000147
3.184000,-0.000146
3.185000,-0.000145
3.186000,-0.000138
3.187000,-0.000137
3.188000,-0.000137
3.189000,-0.000136
3.190000,-0.000135
3.191000,-0.000134
3.192000,-0.000134
3.193000,-0.000133
3.194000,-0.000132
3.195000,-0.000138
3.196000,-0.000137
3.197000,-0.000136
3.198000,-0.000135
3.199000,-0.000134
3.200000,-0.000134
3.201000,-0.000133
3.202000,-0.000138
3.203000,-0.000144
3.204000,-0.000143
3.205000,-0.000142
3.206000,-0.000141
3.207000,-0.000140
3.208000,-0.000139
3.209000,-0.000139
3.210000,-0.000138
3.211000,-0.000137
3.212000,-0.000136
3.213000,-0.000142
3.214000,-0.000141
3.215000,-0.000146
3.216000,-0.000158
3.217000,-0.000169
3.218000,-0.000167
3.219000,-0.000172
3.220000,-0.000171
3.221000,-0.000169
3.222000,-0.000168
3.223000,-0.000167
3.224000,-0.000171
3.225000,-0.000164
3.226000,-0.000162
3.227000,-0.000167
3.228000,-0.000178
3.229000,-0.000177
3.230000,-0.000175
3.231000,-0.000174
3.232000,-0.000172
3.233000,-0.000158
3.234000,-0.000157
3.235000,-0.000162
3.236000,-0.000173
3.237000,-0.000172
3.238000,-0.000170
3.239000,-0.000169
3.240000,-0.000167
3.241000,-0.000160
3.242000,-0.000158
3.243000,-0.000157
3.244000,-0.000156
3.245000,-0.000161
3.246000,-0.000160
3.247000,-0.000165
3.248000,-0.000163
3.249000,-0.000162
3.250000,-0.000167
3.251000,-0.000172
3.252000,-0.000170
3.253000,-0.000169
3.254000,-0.000167
3.255000,-0.000166
3.256000,-0.000171
3.257000,-0.000163
3.258000,-0.000162
3.259000,-0.000173
3.260000,-0.000172
3.261000,-0.000170
3.262000,-0.000169
3.263000,-0.000167
3.264000,-0.000166
3.265000,-0.000164
3.266000,-0.000157
3.267000,-0.000156
3.268000,-0.000154
3.269000,-0.000153
3.270000,-0.000152
3.271000,-0.000145
3.272000,-0.000144
3.273000,-0.000137
3.274000,-0.000136
3.275000,-0.000135
3.276000,-0.000141
3.277000,-0.000140
3.278000,-0.000139
3.279000,-0.000138
3.280000,-0.000137
3.281000,-0.000136
3.282000,-0.000136
3.283000,-0.000135
3.284000,-0.000147
3.285000,-0.000152
3.286000,-0.000151
3.287000,-0.000150
3.288000,-0.000149
3.289000,-0.000154
3.290000,-0.000146
3.291000,-0.000145
3.292000,-0.000144
3.293000,-0.000137
3.294000,-0.000143
3.295000,-0.000142
3.296000,-0.000147
3.297000,-0.000146
3.298000,-0.000145
3.299000,-0.000132
3.300000,-0.000131
3.301000,-0.000130
3.302000,-0.000130
3.303000,-0.000141
3.304000,-0.000141
3.305000,-0.000140
3.306000,-0.000139
3.307000,-0.000138
3.308000,-0.000143
3.309000,-0.000149
3.310000,-0.000148
3.311000,-0.000153
3.312000,-0.000158
3.313000,-0.000157
3.314000,-0.000156
3.315000,-0.000155
3.316000,-0.000147
3.317000,-0.000159
3.318000,-0.000157
3.319000,-0.000162
3.320000,-0.000167
3.321000,-0.000172
3.322000,-0.000183
3.323000,-0.000188
3.324000,-0.000186
3.325000,-0.000184
3.326000,-0.000189
3.327000,-0.000193
3.328000,-0.000204
3.329000,-0.000202
3.330000,-0.000200
3.331000,-0.000198
3.332000,-0.000196
3.333000,-0.000194
3.334000,-0.000198
3.335000,-0.000196
3.336000,-0.000200
3.337000,-0.000198
3.338000,-0.000196
3.339000,-0.000200
3.340000,-0.000192
3.341000,-0.000184
3.342000,-0.000182
3.343000,-0.000181
3.344000,-0.000179
3.345000,-0.000171
3.346000,-0.000176
3.347000,-0.000180
3.348000,-0.000179
3.349000,-0.000177
3.350000,-0.000176
3.351000,-0.000174
3.352000,-0.000172
3.353000,-0.000165
3.354000,-0.000163
3.355000,-0.000168
3.356000,-0.000173
3.357000,-0.000172
3.358000,-0.000170
3.359000,-0.000169
3.360000,-0.000167
3.361000,-0.000178
3.362000,-0.000177
3.363000,-0.000181
3.364000,-0.000192
3.365000,-0.000197
3.366000,-0.000188
3.367000,-0.000193
3.368000,-0.000191
3.369000,-0.000176
3.370000,-0.000181
3.371000,-0.000179
3.372000,-0.000178
3.373000,-0.000170
3.374000,-0.000169
3.375000,-0.000167
3.376000,-0.000166
3.377000,-0.000152
3.378000,-0.000151
3.379000,-0.000156
3.380000,-0.000155
3.381000,-0.000154
3.382000,-0.000159
3.383000,-0.000157
3.384000,-0.000156
3.385000,-0.000155
3.386000,-0.000148
3.387000,-0.000147
3.388000,-0.000146
3.389000,-0.000145
3.390000,-0.000150
3.391000,-0.000143
3.392000,-0.000142
3.393000,-0.000141
3.394000,-0.000140
3.395000,-0.000139
3.396000,-0.000138
3.397000,-0.000137
3.398000,-0.000143
3.399000,-0.000142
3.400000,-0.000135
3.401000,-0.000134
3.402000,-0.000140
3.403000,-0.000139
3.404000,-0.000138
3.405000,-0.000124
3.406000,-0.000124
3.407000,-0.000130
3.408000,-0.000135
3.409000,-0.000134
3.410000,-0.000134
3.411000,-0.000133
3.412000,-0.000132
3.413000,-0.000132
3.414000,-0.000131
3.415000,-0.000136
3.416000,-0.000136
3.417000,-0.000135
3.418000,-0.000134
3.419000,-0.000133
3.420000,-0.000145
3.421000,-0.000157
3.422000,-0.000156
3.423000,-0.000154
3.424000,-0.000153
3.425000,-0.000146
3.426000,-0.000145
3.427000,-0.000144
3.428000,-0.000143
3.429000,-0.000142
3.430000,-0.000141
3.431000,-0.000146
3.432000,-0.000145
3.433000,-0.000145
3.434000,-0.000150
3.435000,-0.000149
3.436000,-0.000154
3.437000,-0.000159
3.438000,-0.000158
3.439000,-0.000163
3.440000,-0.000162
3.441000,-0.000160
3.442000,-0.000159
3.443000,-0.000158
3.444000,-0.000163
3.445000,-0.000155
3.446000,-0.000154
3.447000,-0.000153
3.448000,-0.000164
3.449000,-0.000169
3.450000,-0.000168
3.451000,-0.000173
3.452000,-0.000159
3.453000,-0.000151
3.454000,-0.000156
3.455000,-0.000161
3.456000,-0.000160
3.457000,-0.000159
3.458000,-0.000170
3.459000,-0.000169
3.460000,-0.000167
3.461000,-0.000166
3.462000,-0.000171
3.463000,-0.000163
3.464000,-0.000174
3.465000,-0.000173
3.466000,-0.000171
3.467000,-0.000170
3.468000,-0.000162
3.469000,-0.000161
3.470000,-0.000159
3.471000,-0.000158
3.472000,-0.000157
3.473000,-0.000162
3.474000,-0.000167
3.475000,-0.000166
3.476000,-0.000164
3.477000,-0.000163
3.478000,-0.000162
3.479000,-0.000167
3.480000,-0.000165
3.481000,-0.000164
3.482000,-0.000162
3.483000,-0.000161
3.484000,-0.000154
3.485000,-0.000152
3.486000,-0.000151
3.487000,-0.000150
3.488000,-0.000155
3.489000,-0.000161
3.490000,-0.000159
3.491000,-0.000158
3.492000,-0.000157
3.493000,-0.000149
3.494000,-0.000148
3.495000,-0.000141
3.496000,-0.000140
3.497000,-0.000139
3.498000,-0.000138
3.499000,-0.000138
3.500000,-0.000137
3.501000,-0.000142
3.502000,-0.000141
3.503000,-0.000140
3.504000,-0.000140
3.505000,-0.000139
3.506000,-0.000144
3.507000,-0.000143
3.508000,-0.000142
3.509000,-0.000141
3.510000,-0.000140
3.511000,-0.000133
3.512000,-0.000126
3.513000,-0.000126
3.514000,-0.000131
3.515000,-0.000131
3.516000,-0.000130
3.517000,-0.000129
3.518000,-0.000122
3.519000,-0.000122
3.520000,-0.000121
3.521000,-0.000115
3.522000,-0.000102
3.523000,-0.000108
3.524000,-0.000108
3.525000,-0.000107
3.526000,-0.000101
3.527000,-0.000101
3.528000,-0.000101
3.529000,-0.000113
3.530000,-0.000113
3.531000,-0.000119
3.532000,-0.000125
3.533000,-0.000124
3.534000,-0.000130
3.535000,-0.000135
3.536000,-0.000135
3.537000,-0.000128
3.538000,-0.000133
3.539000,-0.000133
3.540000,-0.000138
3.541000,-0.000137
3.542000,-0.000143
3.543000,-0.000142
3.544000,-0.000147
3.545000,-0.000146
3.546000,-0.000145
3.547000,-0.000157
3.548000,-0.000156
3.549000,-0.000154
3.550000,-0.000153
3.551000,-0.000152
3.552000,-0.000151
3.553000,-0.000150
3.554000,-0.000143
3.555000,-0.000142
3.556000,-0.000135
3.557000,-0.000134
3.558000,-0.000127
3.559000,-0.000120
3.560000,-0.000119
3.561000,-0.000119
3.562000,-0.000119
3.563000,-0.000112
3.564000,-0.000105
3.565000,-0.000118
3.566000,-0.000117
3.567000,-0.000117
3.568000,-0.000116
3.569000,-0.000122
3.570000,-0.000134
3.571000,-0.000134
3.572000,-0.000133
3.573000,-0.000132
3.574000,-0.000138
3.575000,-0.000137
3.576000,-0.000142
3.577000,-0.000135
3.578000,-0.000141
3.579000,-0.000140
3.580000,-0.000139
3.581000,-0.000138
3.582000,-0.000137
3.583000,-0.000130
3.584000,-0.000129
3.585000,-0.000129
3.586000,-0.000134
3.587000,-0.000134
3.588000,-0.000133
3.589000,-0.000132
3.590000,-0.000131
3.591000,-0.000131
3.592000,-0.000130
3.593000,-0.000136
3.594000,-0.000141
3.595000,-0.000140
3.596000,-0.000139
3.597000,-0.000145
3.598000,-0.000150
3.599000,-0.000149
3.600000,-0.000154
3.601000,-0.000153
3.602000,-0.000158
3.603000,-0.000157
3.604000,-0.000156
3.605000,-0.000161
3.606000,-0.000160
3.607000,-0.000158
3.608000,-0.000157
3.609000,-0.000156
3.610000,-0.000161
3.611000,-0.000166
3.612000,-0.000165
3.613000,-0.000163
3.614000,-0.000162
3.615000,-0.000161
3.616000,-0.000159
3.617000,-0.000158
3.618000,-0.000157
3.619000,-0.000162
3.620000,-0.000161
3.621000,-0.000159
3.622000,-0.000158
3.623000,-0.000157
3.624000,-0.000168
3.625000,-0.000179
3.626000,-0.000184
3.627000,-0.000176
3.628000,-0.000181
3.629000,-0.000179
3.630000,-0.000184
3.631000,-0.000182
3.632000,-0.000187
3.633000,-0.000185
3.634000,-0.000189
3.635000,-0.000187
3.636000,-0.000186
3.637000,-0.000178
3.638000,-0.000170
3.639000,-0.000168
3.640000,-0.000167
3.641000,-0.000165
3.642000,-0.000164
3.643000,-0.000156
3.644000,-0.000162
3.645000,-0.000160
3.646000,-0.000159
3.647000,-0.000164
3.648000,-0.000163
3.649000,-0.000161
3.650000,-0.000154
3.651000,-0.000159
3.652000,-0.000158
3.653000,-0.000163
3.654000,-0.000168
3.655000,-0.000166
3.656000,-0.000165
3.657000,-0.000164
3.658000,-0.000162
3.659000,-0.000161
3.660000,-0.000160
3.661000,-0.000158
3.662000,-0.000151
3.663000,-0.000156
3.664000,-0.000155
3.665000,-0.000160
3.666000,-0.000159
3.667000,-0.000158
3.668000,-0.000163
3.669000,-0.000168
3.670000,-0.000166
3.671000,-0.000171
3.672000,-0.000176
3.673000,-0.000174
3.674000,-0.000179
3.675000,-0.000184
3.676000,-0.000188
3.677000,-0.000186
3.678000,-0.000178
3.679000,-0.000177
3.680000,-0.000188
3.681000,-0.000192
3.682000,-0.000190
3.683000,-0.000188
3.684000,-0.000199
3.685000,-0.000203
3.686000,-0.000201
3.687000,-0.000199
3.688000,-0.000191
